wpm_under_1|f,n.adjective.senses|f,n.auxiliary verb.senses|f,coltNOrth|f,nPhon|f,coltNPhon|f,isIllegal|f,nMeaningWordsmyth|s,n.imperative verb.senses|f,n.suffix.senses|f,word,delete|f,n.definite article.senses|f,derived_period|f,word|f,legalUni|f,n.conjunction.senses|f,pld20|f,NphonOnsetNeighbour|f,n.prefix.senses|f,PhonOffsetNeighbours|f,isHomophone|f,old20|f,n.adverb.senses|f,n.plural pronoun.senses|f,nSyll|f,n.intransitive verb.senses|f,phonology|s|f,n.plural noun.senses|f,legalBigram|f,derived_capitalization|f,SUBTLwf|f,n.indefinite article.senses|f,wpm_over_100|f,posBigram|f,in_edom|f,n.abbreviation.senses|f,n.transitive verb.senses|f,n.senses|f,n.foreign phrase.senses|f,isDuplicate|f,n.interjection.senses|f,posUni|f,lowerMostFreq|f,PhonOneCharPerPhonemeNoStress|f,type|f,n.phrase.senses|f,n.meanings|f,derived_verbal|f,derived_unknown|f,nSenseWordsmyth|s,cat|s,n.contraction.senses|f,phonOnsetNeighbours|f,n.preposition.senses|f,n.noun.senses|f,isHomograph|f,phonNeighbours|f,orthNeighbours|f,NphonOffsetNeighbours|f,n.pronoun.senses|f,n.verb.senses|f,nLet|f
0,0,0,6,5,3,0,1,0,0,plank,1,0,0,plank,1,0,1.65,2,0,,0,1.5,0,0,1,0,p|l|ae1|ng|k,0,1,0,2.039215686,0,0,140,0,0,1,4,0,0,0,999,1,pl1îk,polyseme,0,1,0,0,4,P,0,|bl1îk|fl1îk,0,3,0,|bl1îk|fl1îk|pr1îk,|flank|blank|prank|plant|plans|plane,0,0,0,5
0,2,0,0,10,0,0,1,0,0,compatible,1,0,0,compatible,1,0,3.65,0,0,,0,3.7,0,0,4,0,k|ah0|m|-|p|ae1|-|t|ah0|-|b|ah0|l,0,1,0,2.352941176,0,0,279,0,0,0,2,0,0,0,956,1,k2mp1t2b2l,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,10
0,0,0,3,4,6,0,1,0,0,plug,1,0,0,plug,1,0,1.5,1,0,|pl2k|pl2m|pl2m|pl2s,0,1.75,0,0,1,1,p|l|ah1|g,0,1,0,10.41176471,0,0,29,0,0,2,9,0,0,0,324,1,pl2g,polyseme,0,1,0,0,9,P,0,|sl2g,0,6,0,|sl2g|plÛg|pl2k|pl2m|pl2m|pl2s,|slug|plum|plus,4,0,0,4
0,1,0,0,8,0,0,1,0,0,volunteer,1,0,0,volunteer,1,0,3.45,0,0,,0,3.55,0,0,3,2,v|aa2|-|l|ah0|n|-|t|ih1|r,0,1,0,9.31372549,0,0,156,0,0,2,7,0,0,0,1419,1,v0l2ntér,polyseme,0,1,0,0,7,P,0,,0,2,0,,0,0,0,0,9
0,5,0,1,5,4,0,1,0,0,hearty,1,0,0,hearty,1,0,1.75,1,0,|à0rts,0,1.85,0,0,2,0,hh|aa1|r|-|t|iy0,0,1,0,1.941176471,0,0,203,0,0,0,6,0,0,0,1502,1,à0rtè,polyseme,0,1,0,0,6,P,0,|p0rtè,0,1,0,|p0rtè|à0rdè|à0rvè|à0rts,|hearts,1,0,0,6
0,1,0,6,3,12,0,1,0,0,wool,1,0,0,wool,1,0,1.35,3,0,|wÊd|wÊd,0,1.65,0,0,1,0,w|uh1|l,0,1,0,3.156862745,0,0,71,0,0,0,5,0,0,0,670,1,wÊl,polyseme,0,1,0,0,5,P,0,|bÊl|fÊl|pÊl,0,4,0,|bÊl|fÊl|pÊl|w3l|w8l|wÛl|wèl|w5l|w9l|wél|wÊd|wÊd,|tool|pool|fool|cool|woof|wood,2,0,0,4
0,4,0,2,5,4,0,1,0,0,divine,1,0,0,divine,1,0,1.7,0,0,|dév5s|dév5d,0,1.9,0,0,2,2,d|ih0|-|v|ay1|n,0,1,0,11.64705882,0,0,236,0,0,3,12,0,0,0,1629,1,dév5n,polyseme,0,1,0,0,12,P,0,,0,3,0,|déf5n|déz5n|dév5s|dév5d,|divide|diving,2,0,0,6
0,3,0,1,4,3,0,1,0,0,ideal,1,0,0,ideal,1,0,2.2,0,0,|5dè2,0,1.8,0,0,2,0,ay0|-|d|iy1|l,0,1,0,7.333333333,0,0,70,0,0,0,6,0,0,0,482,1,5dèl,polyseme,0,1,0,0,6,P,0,,0,3,0,|5d2l|5d2l|5dè2,|ideas,1,0,0,5
0,3,0,0,8,0,0,1,0,0,mystical,1,0,0,mystical,1,0,2.75,0,0,,0,2.8,0,0,3,0,m|ih1|-|s|t|ih0|-|k|ah0|l,0,1,0,2.823529412,0,0,193,0,0,0,3,0,0,0,1123,1,mésték2l,polyseme,0,1,0,0,3,P,0,,0,0,0,,0,0,0,0,8
0,0,0,0,7,0,0,1,0,0,swordfish,1,0,0,swordfish,1,0,3.65,0,0,,0,3.75,0,0,2,0,s|ao1|r|d|-|f|ih2|sh,0,1,0,1.019607843,0,0,69,0,0,0,1,0,0,0,1079,1,s3rdféÉ,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,9
0,0,0,0,5,0,0,1,0,0,fatigue,1,0,0,fatigue,1,0,2.6,0,0,,0,2.8,0,0,2,1,f|ah0|-|t|iy1|g,0,1,0,1.823529412,0,0,126,0,0,2,8,0,0,0,1499,1,f2tèg,polyseme,0,1,0,0,8,P,0,,0,5,0,,0,0,0,0,7
0,0,0,0,8,0,0,1,0,0,exception,1,0,0,exception,1,0,2.6,0,0,,0,2.45,0,0,3,0,ih0|k|-|s|eh1|p|-|sh|ah0|n,0,1,0,8.019607843,0,0,339,0,0,0,4,0,0,0,1476,1,éks8pÉ2n,polyseme,0,1,0,0,4,P,0,,0,4,0,,0,0,0,0,9
0,0,0,0,10,0,0,1,0,0,department,1,0,0,department,1,0,3.2,0,0,,0,2.8,0,0,3,0,d|ih0|-|p|aa1|r|t|-|m|ah0|n|t,0,1,0,63.84313725,0,0,201,0,0,0,2,0,0,0,1036,1,dép0rtm2nt,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,10
0,0,0,2,4,2,0,1,0,0,chaser,1,0,0,chaser,1,0,1.85,1,0,|6Ûst,0,1.85,0,0,2,0,ch|ey1|-|s|er0,0,1,0,1.294117647,0,0,466,0,0,0,2,0,0,0,2196,1,6Ûs9,polyseme,0,1,0,0,2,P,0,|rÛs9,0,2,0,|rÛs9|6Ûst,|chases|chased,1,0,0,6
0,0,0,0,8,0,0,1,0,0,quicksand,1,0,0,quicksand,1,0,3.9,0,0,,0,3.85,0,0,2,0,k|w|ih1|k|-|s|ae2|n|d,0,1,0,1.470588235,0,0,75,0,0,0,1,0,0,0,1196,1,kwéks1nd,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,9
0,1,0,0,7,0,0,1,0,0,parental,1,0,0,parental,1,0,3.75,0,0,,0,2.75,0,0,3,0,p|er0|-|eh1|n|-|t|ah0|l,0,1,0,2.058823529,0,0,270,0,0,0,1,0,0,0,1614,1,p98nt2l,monoseme,0,1,0,0,1,M,0,,0,0,0,,0,0,0,0,8
0,2,0,0,8,0,0,1,0,0,coherent,1,0,0,coherent,1,0,2.85,0,0,,0,2.7,0,0,3,0,k|ow0|-|hh|ih1|-|r|ah0|n|t,0,1,0,1.039215686,0,0,266,0,0,0,2,0,0,0,1923,1,kô@ér2nt,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,8
0,2,0,3,5,4,0,1,0,0,corny,1,0,0,corny,1,0,1.65,1,0,|k3rn9,0,1.85,0,0,2,0,k|ao1|r|-|n|iy0,0,1,0,3.960784314,0,0,131,0,0,0,2,0,0,0,1389,1,k3rnè,polyseme,0,1,0,0,2,P,0,|à3rnè,0,0,0,|à3rnè|k3rdè|k3rkè|k3rn9,|horny|corky|cordy,1,0,0,5
0,0,0,0,8,0,0,1,0,0,formation,1,0,0,formation,1,0,2.9,0,0,,0,2.6,0,0,3,0,f|ao0|r|-|m|ey1|-|sh|ah0|n,0,1,0,3.980392157,0,0,367,0,0,0,4,0,0,0,1645,1,f3rmÛÉ2n,polyseme,0,1,0,0,4,P,0,,0,4,0,,0,0,0,0,9
0,0,0,1,5,4,0,1,0,0,planner,1,0,0,planner,1,0,1.7,0,0,|pl1nd|pl1nz|pl1nt,0,1.8,0,0,2,0,p|l|ae1|-|n|er0,0,1,0,1.62745098,0,0,368,0,0,0,2,0,0,0,2077,1,pl1n9,polyseme,0,1,0,0,2,P,0,,0,2,0,|pl1t9|pl1nd|pl1nz|pl1nt,|planned,3,0,0,7
0,2,0,0,7,0,0,1,0,0,demonic,1,0,0,demonic,1,0,2.65,0,0,,0,2.7,0,0,3,0,d|ih0|-|m|aa1|-|n|ih0|k,0,1,0,3.019607843,0,0,148,0,0,0,2,0,0,0,1111,1,dém0nék,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,7
0,0,0,5,5,9,0,1,0,0,marker,1,0,0,marker,1,0,1.7,3,0,|m0rkô|m0rkt|m0rks|m0rkè|m0rks,0,1.7,0,0,2,0,m|aa1|r|-|k|er0,0,1,0,5.235294118,0,0,587,0,0,0,5,0,0,0,2527,1,m0rk9,polyseme,0,1,0,0,5,P,0,|b0rk9|d0rk9|p0rk9,0,5,0,|b0rk9|d0rk9|p0rk9|m0rt9|m0rkô|m0rkt|m0rks|m0rkè|m0rks,|darker|barker|parker|marked|market,5,0,0,6
0,0,0,0,9,0,0,1,0,0,diagnosis,1,0,0,diagnosis,1,0,3.75,0,0,,0,3.35,0,0,4,0,d|ay2|-|ah0|g|-|n|ow1|-|s|ah0|s,0,1,0,4.294117647,0,0,80,0,0,0,4,0,0,0,1027,1,d52gnôs2s,polyseme,0,1,0,0,4,P,0,,0,4,0,,0,0,0,0,9
0,0,0,2,4,4,0,2,0,0,prune,1,0,0,prune,1,0,1.5,0,0,|prÎf|prÎv|prÎd,0,1.75,0,0,1,0,p|r|uw1|n,0,1,0,1.470588235,0,0,96,1,0,4,6,0,0,0,1134,1,prÎn,homonymhybrid,0,2,0,0,6,H,0,,0,2,0,|prôn|prÎf|prÎv|prÎd,|prone|prude,3,0,0,5
0,0,0,0,7,0,0,1,0,0,patriot,1,0,0,patriot,1,0,2.85,0,0,,0,2.6,0,0,3,0,p|ey1|-|t|r|iy0|-|ah0|t,0,1,0,2.607843137,0,0,211,0,0,0,1,0,0,0,2070,1,pÛtrè2t,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,7
0,1,0,0,7,0,0,1,0,0,horrific,1,0,0,horrific,1,0,3.25,0,0,,0,3.35,0,0,3,0,hh|ao0|-|r|ih1|-|f|ih0|k,0,1,0,1.37254902,0,0,187,0,0,0,1,0,0,0,1222,1,à3réfék,monoseme,0,1,0,0,1,M,0,,0,0,0,,0,0,0,0,8
0,0,0,7,3,34,0,1,0,0,gain,1,0,0,gain,1,0,1,20,0,|gÛl|gÛê|gÛl|gÛl|gÛm|gÛt|gÛê|gÛv|gÛz|gÛz,0,1.35,0,0,1,2,g|ey1|n,0,1,0,13.7254902,0,0,71,0,0,4,9,0,0,0,675,1,gÛn,polyseme,0,1,0,0,9,P,0,|bÛn|kÛn|kÛn|6Ûn|dÛn|êÛn|kÛn|lÛn|lÛn|lÛn|mÛn|mÛn|pÛn|pÛn|rÛn|rÛn|sÛn|vÛn|vÛn|wÛn,0,3,0,|bÛn|kÛn|kÛn|6Ûn|dÛn|êÛn|kÛn|lÛn|lÛn|lÛn|mÛn|mÛn|pÛn|pÛn|rÛn|rÛn|sÛn|vÛn|vÛn|wÛn|g3n|gÎn|g4n|g2n|gÛl|gÛê|gÛl|gÛl|gÛm|gÛt|gÛê|gÛv|gÛz|gÛz,|cain|vain|main|rain|pain|grin|gail,10,0,0,4
0,0,0,2,5,0,0,1,0,0,scalp,1,0,0,scalp,1,0,1.9,0,0,,0,1.8,0,0,1,1,s|k|ae1|l|p,0,1,0,3.68627451,0,0,52,0,0,2,5,0,0,0,956,1,sk1lp,polyseme,0,1,0,0,5,P,0,,0,2,0,,|scamp|scale,0,0,0,5
0,0,0,1,5,3,0,1,0,0,bottle,1,0,0,bottle,1,0,1.45,0,0,|b0t2m,0,1.8,0,0,2,0,b|aa1|-|t|ah0|l,0,1,0,50.74509804,0,0,239,0,0,1,4,0,0,0,1785,1,b0t2l,polyseme,0,1,0,0,4,P,0,,0,3,0,|b1t2l|bèt2l|b0t2m,|battle,1,0,0,6
0,0,0,0,6,3,0,1,0,0,mention,1,0,0,mention,1,0,1.75,2,0,,0,2.4,0,0,2,0,m|eh1|n|-|sh|ah0|n,0,1,0,59.47058824,0,0,271,0,0,1,3,0,0,0,2074,1,m8nÉ2n,polyseme,0,1,0,0,3,P,0,|p8nÉ2n|t8nÉ2n,0,2,0,|p8nÉ2n|t8nÉ2n|m1nÉ2n,0,0,0,0,7
0,0,0,3,3,7,0,1,0,0,glee,1,0,0,glee,1,0,1.2,5,0,|glô|glÎ,0,1.8,0,0,1,0,g|l|iy1,0,1,0,1.137254902,0,0,28,0,0,0,2,0,0,0,591,1,glè,polyseme,0,1,0,0,2,P,0,|1lè|9lè|flè|flè|plè,0,2,0,|1lè|9lè|flè|flè|plè|glô|glÎ,|flee|glue|glen,2,0,0,4
0,0,0,0,5,0,0,1,0,0,errand,1,0,0,errand,1,0,1.9,0,0,,0,2.55,0,0,2,0,eh1|-|r|ah0|n|d,0,1,0,4,0,0,89,0,0,0,2,0,0,0,1554,1,8r2nd,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,6
0,0,0,0,7,0,0,1,0,0,childhood,1,0,0,childhood,1,0,4.2,0,0,,0,4.3,0,0,2,0,ch|ay1|l|d|-|hh|uh2|d,0,1,0,14.17647059,0,0,72,0,0,0,1,0,0,0,1013,1,65ld@Êd,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,9
0,0,0,8,3,19,0,1,0,0,shake,1,0,0,shake,1,0,1,10,0,|ÉÛd|ÉÛm|ÉÛp|ÉÛv,0,1.25,0,0,1,4,sh|ey1|k,0,1,0,39.62745098,0,0,114,0,0,8,16,0,0,0,1314,1,ÉÛk,polyseme,0,1,0,0,16,P,0,|bÛk|kÛk|fÛk|êÛk|lÛk|mÛk|rÛk|sÛk|tÛk|wÛk,0,4,0,|bÛk|kÛk|fÛk|êÛk|lÛk|mÛk|rÛk|sÛk|tÛk|wÛk|Éèk|É1k|Éèk|É0k|ÉÊk|ÉÛd|ÉÛm|ÉÛp|ÉÛv,|stake|snake|shade|shave|shape|shame|share|shaky,4,0,0,5
0,0,0,1,7,3,0,1,0,0,reverence,1,0,0,reverence,1,0,2.6,1,0,|r8v92nd,0,2.55,0,0,3,0,r|eh1|-|v|er0|-|ah0|n|s,0,1,0,1.333333333,0,0,282,0,0,1,4,0,0,0,1390,1,r8v92ns,polyseme,0,1,0,0,4,P,0,|s8v92ns,0,3,0,|s8v92ns|r8f92ns|r8v92nd,|reference,1,0,0,9
0,0,0,5,3,22,0,2,0,0,limb,1,0,0,limb,1,0,1,10,0,|lér|lék|léd|lén|léî|lép|lét|lén,0,1.65,0,0,1,0,l|ih1|m,0,1,0,4.666666667,0,0,47,1,0,0,4,0,0,0,461,1,lém,homonymhybrid,0,2,0,0,4,H,0,|dém|êém|àém|àém|êém|kém|rém|sém|tém|wém,0,4,0,|dém|êém|àém|àém|êém|kém|rém|sém|tém|wém|l1m|l1m|lÛm|l5m|lér|lék|léd|lén|léî|lép|lét|lén,|lamb|lima|lime|limp|limo,8,0,0,4
0,0,0,0,8,0,0,1,0,0,probation,1,0,0,probation,1,0,2.95,0,0,,0,2.85,0,0,3,0,p|r|ow0|-|b|ey1|-|sh|ah0|n,0,1,0,5.862745098,0,0,406,0,0,0,2,0,0,0,1515,1,prôbÛÉ2n,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,9
0,0,0,0,9,0,0,1,0,0,seniority,1,0,0,seniority,1,0,4.7,0,0,,0,3.15,0,0,4,0,s|iy0|-|n|y|ao1|-|r|ih0|-|t|iy0,0,1,0,1.078431373,0,0,237,0,0,0,2,0,0,0,1800,1,sèny3rétè,polyseme,0,1,0,0,2,P,0,,0,2,0,,0,0,0,0,9
0,0,0,0,6,0,0,1,0,0,checkbook,1,0,0,checkbook,1,0,3.6,0,0,,0,3.7,0,0,2,0,ch|eh1|k|-|b|uh2|k,0,1,0,2.352941176,0,0,86,0,0,0,1,0,0,0,774,1,68kbÊk,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,9
0,0,0,1,7,0,0,1,0,0,qualify,1,0,0,qualify,1,0,2.65,0,0,,0,2.7,0,0,3,3,k|w|aa1|-|l|ah0|-|f|ay2,0,1,0,4.098039216,0,0,137,0,0,5,8,0,0,0,1682,1,kw0l2f5,polyseme,0,1,0,0,8,P,0,,0,0,0,,|quality,0,0,0,7
0,1,0,0,4,0,0,1,0,0,voodoo,1,0,0,voodoo,1,0,2,0,0,,0,2.9,0,0,2,0,v|uw1|-|d|uw2,0,1,0,4.764705882,0,0,74,0,0,1,5,0,0,0,1064,1,vÎdÎ,polyseme,0,1,0,0,5,P,0,,0,3,0,,0,0,0,0,6
0,1,0,1,4,2,0,1,0,0,coward,1,0,0,coward,1,0,1.95,2,0,,0,1.9,0,0,2,0,k|aw1|-|er0|d,0,1,0,14.39215686,0,0,155,0,0,0,2,0,0,0,1536,1,k49d,polyseme,0,1,0,0,2,P,0,|p49d|É49d,0,1,0,|p49d|É49d,|toward,0,0,0,6
0,3,0,0,6,0,0,1,0,0,monthly,1,0,0,monthly,1,0,2.75,0,0,,0,2.75,1,0,2,0,m|ah1|n|th|-|l|iy0,0,1,0,2.980392157,0,0,184,0,0,0,5,0,0,0,1559,1,m2nÈlè,polyseme,0,1,0,0,5,P,0,,0,1,0,,0,0,0,0,7
0,0,0,1,7,1,0,1,0,0,property,1,0,0,property,1,0,2.65,0,0,,0,2.75,0,0,3,0,p|r|aa1|-|p|er0|-|t|iy0,0,1,0,33.29411765,0,0,237,0,0,0,5,0,0,0,1320,1,pr0p9tè,polyseme,0,1,0,0,5,P,0,,0,5,0,|pr0p9lè,|properly,0,0,0,8
0,0,0,1,5,1,0,1,0,0,sundae,1,0,0,sundae,1,0,1.9,0,0,,0,2.2,0,0,2,0,s|ah1|n|-|d|ey0,0,1,0,1.588235294,0,0,103,0,0,0,1,0,0,0,1662,1,s2ndÛ,monoseme,0,1,0,0,1,M,0,,0,1,0,|s2mdÛ,|sunday,0,0,0,6
0,0,0,0,5,4,0,1,0,0,fashion,1,0,0,fashion,1,0,1.55,2,0,,0,2.5,0,0,2,0,f|ae1|-|sh|ah0|n,0,1,0,18.76470588,0,0,177,0,0,2,6,0,0,0,1784,1,f1É2n,polyseme,0,1,0,0,6,P,0,|p1É2n|r1É2n,0,4,0,|p1É2n|r1É2n|f1m2n|f1s2n,0,0,0,0,7
0,2,0,0,8,0,0,1,0,0,ecstatic,1,0,0,ecstatic,1,0,3.3,0,0,,0,3.45,0,0,3,0,eh0|k|-|s|t|ae1|-|t|ih0|k,0,1,0,1.352941176,0,0,162,0,0,0,2,0,0,0,994,1,8kst1ték,polyseme,0,1,0,0,2,P,0,,0,0,0,,0,0,0,0,8
0,2,0,4,4,10,0,1,0,0,copper,1,0,0,copper,1,0,1.4,3,0,|k0pt|k0ps|k0pè,0,1.7,0,0,2,0,k|aa1|-|p|er0,0,1,0,6.588235294,0,0,481,0,0,1,7,0,0,0,2247,1,k0p9,polyseme,0,1,0,0,7,P,0,|60p9|à0p9|t0p9,0,4,0,|60p9|à0p9|t0p9|kÛp9|kÎp9|kèp9|k0l9|k0pt|k0ps|k0pè,|topper|hopper|cooper|copped,3,0,0,6
0,1,0,0,8,0,0,1,0,0,manifest,1,0,0,manifest,1,0,3.3,0,0,,0,2.8,0,0,3,0,m|ae1|-|n|ah0|-|f|eh2|s|t,0,1,0,3.68627451,0,0,218,0,0,3,5,0,0,0,1393,1,m1n2f8st,polyseme,0,1,0,0,5,P,0,,0,1,0,,0,0,0,0,8
0,0,0,2,4,6,0,1,0,0,hammer,1,0,0,hammer,1,0,1.55,0,0,,0,1.9,0,0,2,3,hh|ae1|-|m|er0,0,1,0,12.47058824,0,0,421,0,0,7,14,0,0,0,2229,1,à1m9,polyseme,0,1,0,0,14,P,0,,0,4,0,|àôm9|à2m9|à1k9|à1î9|à1î9|à169,|hummer|hamper,0,0,0,6
0,3,0,1,4,7,0,1,0,0,queer,1,0,0,queer,1,0,1.55,0,0,|kwék|kwéd|kwél|kwét|kwéz,0,1.95,0,0,1,0,k|w|ih1|r,0,1,0,5.803921569,0,0,164,0,0,1,5,0,0,0,1024,1,kwér,polyseme,0,1,0,0,5,P,0,,0,1,0,|k9ér|klér|kwék|kwéd|kwél|kwét|kwéz,|queen,5,0,0,5
0,1,0,3,5,5,0,1,0,0,bumper,1,0,0,bumper,1,0,1.9,2,0,|b2mpt|b2mps|b2mpè,0,1.8,0,0,2,1,b|ah1|m|-|p|er0,0,1,0,3.549019608,0,0,459,0,0,2,7,0,0,0,2061,1,b2mp9,polyseme,0,1,0,0,7,P,0,|ê2mp9|È2mp9,0,3,0,|ê2mp9|È2mp9|b2mpt|b2mps|b2mpè,|jumper|bummer|bumped,3,0,0,6
0,1,0,0,5,0,0,1,0,0,unknown,1,0,0,unknown,1,0,2.5,0,0,,0,3.05,0,0,2,0,ah0|n|-|n|ow1|n,0,1,0,15.17647059,0,0,48,0,0,0,2,0,0,0,728,1,2nnôn,polyseme,0,1,0,0,2,P,0,,0,1,0,,0,0,0,0,7
0,0,0,1,5,0,0,1,0,0,seduce,1,0,0,seduce,1,0,1.9,0,0,,0,1.95,0,0,2,0,s|ih0|-|d|uw1|s,0,1,0,3.450980392,0,0,113,0,0,3,3,0,0,0,1643,1,sédÎs,polyseme,0,1,0,0,3,P,0,,0,0,0,,|reduce,0,0,0,6
0,0,0,0,7,0,0,1,0,0,emissary,1,0,0,emissary,1,0,3.1,0,0,,0,3.35,0,0,4,0,eh1|-|m|ah0|-|s|eh2|-|r|iy0,0,1,0,1,0,0,115,0,0,0,1,0,0,0,1079,1,8m2s8rè,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,8
0,0,0,1,4,4,0,2,0,0,press,1,0,0,press,1,0,1.7,1,0,|pr8r|pr8p,0,1.9,0,0,1,3,p|r|eh1|s,0,1,0,60.19607843,0,0,91,1,0,9,19,0,0,0,1394,1,pr8s,homonymhybrid,0,2,0,0,19,H,0,|dr8s,0,7,0,|dr8s|pr5s|pr8r|pr8p,|dress,2,0,0,5
0,0,0,4,5,4,0,1,0,0,smoker,1,0,0,smoker,1,0,1.9,0,0,|smôkt|smôks|smôkè,0,1.75,0,0,2,0,s|m|ow1|-|k|er0,0,1,0,2.274509804,0,0,467,0,0,0,3,0,0,0,2164,1,smôk9,polyseme,0,1,0,0,3,P,0,,0,3,0,|stôk9|smôkt|smôks|smôkè,|stoker|smokey|smokes|smoked,3,0,0,6
0,0,0,0,4,3,0,1,0,0,seizure,1,0,0,seizure,1,0,1.95,0,0,,0,2.85,0,0,2,0,s|iy1|-|zh|er0,0,1,0,3.725490196,0,0,139,0,0,0,3,0,0,0,1774,1,sèÔ9,polyseme,0,1,0,0,3,P,0,,0,3,0,|sèz9|sèd9|sèz9,0,0,0,0,7
0,1,0,0,8,0,0,1,0,0,formula,1,0,0,formula,1,0,3.2,0,0,,0,2.6,0,0,3,0,f|ao1|r|-|m|y|ah0|-|l|ah0,0,1,0,7.862745098,0,0,123,0,0,0,6,0,0,0,1268,1,f3rmy2l2,polyseme,0,1,0,0,6,P,0,,0,5,0,,0,0,0,0,7
0,1,0,0,6,0,0,1,0,0,uncanny,1,0,0,uncanny,1,0,2.7,0,0,,0,3,0,0,3,0,ah0|n|-|k|ae1|-|n|iy0,0,1,0,1.490196078,0,0,81,0,0,0,1,0,0,0,1368,1,2nk1nè,monoseme,0,1,0,0,1,M,0,,0,0,0,,0,0,0,0,7
0,0,0,0,8,0,0,1,0,0,conversion,1,0,0,conversion,1,0,2.6,0,0,,0,2.5,0,0,3,0,k|ah0|n|-|v|er1|-|zh|ah0|n,0,1,0,1.294117647,0,0,488,0,0,0,6,0,0,0,1392,1,k2nv9Ô2n,polyseme,0,1,0,0,6,P,0,,0,6,0,,0,0,0,0,10
0,0,0,0,7,1,0,1,0,0,innocence,1,0,0,innocence,1,0,2.75,0,0,|én2s2nt,0,3.05,0,0,3,0,ih1|-|n|ah0|-|s|ah0|n|s,0,1,0,6.588235294,0,0,199,0,0,0,5,0,0,0,1103,1,én2s2ns,polyseme,0,1,0,0,5,P,0,,0,5,0,|én2s2nt,0,1,0,0,9
0,0,0,1,6,0,0,1,0,0,rascal,1,0,0,rascal,1,0,2.5,0,0,,0,2.4,0,0,2,0,r|ae1|s|-|k|ah0|l,0,1,0,3.941176471,0,0,136,0,0,0,2,0,0,0,1250,1,r1sk2l,polyseme,0,1,0,0,2,P,0,,0,2,0,,|pascal,0,0,0,6
0,1,0,0,8,1,0,1,0,0,pertinent,1,0,0,pertinent,1,0,3.4,0,0,,0,2.8,0,0,3,0,p|er1|-|t|ah0|-|n|ah0|n|t,0,1,0,1.176470588,0,0,257,0,0,0,1,0,0,0,1718,1,p9t2n2nt,monoseme,0,1,0,0,1,M,0,,0,0,0,|p9m2n2nt,0,0,0,0,9
0,0,0,0,7,0,0,1,0,0,aviation,1,0,0,aviation,1,0,3.15,0,0,,0,2.45,0,0,4,0,ey2|-|v|iy0|-|ey1|-|sh|ah0|n,0,1,0,1.431372549,0,0,291,0,0,0,1,0,0,0,1645,1,ÛvèÛÉ2n,monoseme,0,1,0,0,1,M,0,,0,1,0,,0,0,0,0,8
0,0,0,1,5,1,0,1,0,0,venue,1,0,0,venue,1,0,2.45,1,0,,0,1.9,0,0,2,0,v|eh1|-|n|y|uw0,0,1,0,1.431372549,0,0,64,0,0,0,2,0,0,0,988,1,v8nyÎ,polyseme,0,1,0,0,2,P,0,|m8nyÎ,0,2,0,|m8nyÎ,|venus,0,0,0,5
0,0,0,3,3,11,0,3,0,0,chase,1,0,0,chase,1,0,1.7,8,0,|6Ûn,0,1.45,0,0,1,2,ch|ey1|s,0,1,0,32.80392157,0,0,159,1,0,5,12,0,0,0,1203,1,6Ûs,homonymhybrid,0,3,0,0,12,H,0,|bÛs|kÛs|fÛs|lÛs|mÛs|pÛs|rÛs|vÛs,0,5,0,|bÛs|kÛs|fÛs|lÛs|mÛs|pÛs|rÛs|vÛs|68s|6ûs|6Ûn,|phase|cease|chose,1,0,0,5
0,0,0,0,8,0,0,1,0,0,paradox,1,0,0,paradox,1,0,3.35,0,0,,0,2.7,0,0,3,0,p|eh1|-|r|ah0|-|d|aa2|k|s,0,1,0,1.274509804,0,0,189,0,0,0,3,0,0,0,1399,1,p8r2d0ks,polyseme,0,1,0,0,3,P,0,,0,3,0,,0,0,0,0,7
0,0,0,2,4,3,0,1,0,0,user,1,0,0,user,1,0,1.8,1,0,|yÎzd,0,1.75,0,0,2,0,y|uw1|-|z|er0,0,1,0,1.549019608,0,0,18,0,0,0,3,0,0,0,230,1,yÎz9,polyseme,0,1,0,0,3,P,0,|lÎz9,0,3,0,|lÎz9|yÎÈ9|yÎzd,|uses|used,1,0,0,4
0,0,0,3,6,2,0,1,0,0,insect,1,0,0,insect,1,0,1.8,0,0,,0,1.7,0,0,2,0,ih1|n|-|s|eh2|k|t,0,1,0,3.156862745,0,0,98,0,0,0,3,0,0,0,982,1,éns8kt,polyseme,0,1,0,0,3,P,0,,0,3,0,|énf8kt|énê8kt,|infect|inject|insert,0,0,0,6
