;base_text;output
883;black: ['racket', 'alien', 'beat'], tan: ['center', 'lead', 'march', 'figure', 'club', 'spring', 'sound', 'link', 'grace', 'light', 'opera', 'air', 'mass'], targets: ['comic', 'plot'];story
884;black: ['racket', 'alien', 'beat'], tan: ['center', 'lead', 'march', 'figure', 'club', 'spring', 'sound', 'link', 'grace', 'light', 'opera', 'air', 'mass'], targets: ['stock'];crash
885;black: ['racket', 'alien', 'beat'], tan: ['center', 'lead', 'march', 'figure', 'club', 'spring', 'sound', 'link', 'grace', 'light', 'opera', 'air', 'mass'], targets: ['soul'];human
886;black: ['alien', 'comic', 'opera'], tan: ['center', 'club', 'spring', 'soul', 'stock', 'grace', 'light', 'round', 'point', 'beat', 'plot', 'air', 'mass'], targets: ['lead', 'figure', 'pitch'];financial
887;black: ['alien', 'comic', 'opera'], tan: ['center', 'club', 'spring', 'soul', 'stock', 'grace', 'light', 'round', 'point', 'beat', 'plot', 'air', 'mass'], targets: ['racket', 'sound'];noise
888;black: ['alien', 'comic', 'opera'], tan: ['center', 'club', 'spring', 'soul', 'stock', 'grace', 'light', 'round', 'point', 'beat', 'plot', 'air', 'mass'], targets: ['march', 'row'];calendar
889;black: ['alien', 'comic', 'opera'], tan: ['center', 'club', 'spring', 'soul', 'stock', 'grace', 'light', 'round', 'point', 'beat', 'plot', 'air', 'mass'], targets: ['state'];country
890;black: ['alien', 'comic', 'opera'], tan: ['center', 'club', 'spring', 'soul', 'stock', 'grace', 'light', 'round', 'point', 'beat', 'plot', 'air', 'mass'], targets: ['link'];connection
891;black: ['millionaire', 'soul', 'spell'], tan: ['disease', 'day', 'contract', 'mass', 'capital', 'code', 'trip', 'embassy', 'wind', 'stock', 'field', 'drop', 'revolution'], targets: ['conductor', 'agent'];train
892;black: ['millionaire', 'soul', 'spell'], tan: ['disease', 'day', 'contract', 'mass', 'capital', 'code', 'trip', 'embassy', 'wind', 'stock', 'field', 'drop', 'revolution'], targets: ['light', 'spring'];sun
893;black: ['millionaire', 'soul', 'spell'], tan: ['disease', 'day', 'contract', 'mass', 'capital', 'code', 'trip', 'embassy', 'wind', 'stock', 'field', 'drop', 'revolution'], targets: ['link'];website
894;black: ['millionaire', 'soul', 'spell'], tan: ['disease', 'day', 'contract', 'mass', 'capital', 'code', 'trip', 'embassy', 'wind', 'stock', 'field', 'drop', 'revolution'], targets: ['draft', 'part'];book
895;black: ['millionaire', 'soul', 'spell'], tan: ['disease', 'day', 'contract', 'mass', 'capital', 'code', 'trip', 'embassy', 'wind', 'stock', 'field', 'drop', 'revolution'], targets: ['beat'];injure
896;black: ['millionaire', 'day', 'agent'], tan: ['soul', 'contract', 'trip', 'embassy', 'link', 'draft', 'light', 'part', 'beat', 'wind', 'stock', 'drop', 'revolution'], targets: ['capital', 'code', 'mass'];government
897;black: ['millionaire', 'day', 'agent'], tan: ['soul', 'contract', 'trip', 'embassy', 'link', 'draft', 'light', 'part', 'beat', 'wind', 'stock', 'drop'], targets: ['mass', 'disease', 'code'];pandemic
898;black: ['millionaire', 'day', 'agent'], tan: ['soul', 'contract', 'trip', 'embassy', 'link', 'draft', 'light', 'part', 'beat', 'wind', 'stock', 'drop'], targets: ['spell', 'code'];magic
899;black: ['millionaire', 'day', 'agent'], tan: ['soul', 'contract', 'trip', 'embassy', 'link', 'draft', 'light', 'part', 'beat', 'wind', 'stock', 'drop'], targets: ['degree', 'field', 'code'];doctor
900;black: ['lead', 'match', 'check'], tan: ['sound', 'comic', 'light', 'roulette', 'crash', 'fair', 'pitch', 'charge', 'center', 'ninja', 'spot', 'agent', 'state'], targets: ['round'];circular
901;black: ['lead', 'match', 'check'], tan: ['sound', 'comic', 'light', 'roulette', 'crash', 'fair', 'pitch', 'charge', 'center', 'ninja', 'spot', 'agent', 'state'], targets: ['novel'];book
902;black: ['lead', 'match', 'check'], tan: ['sound', 'comic', 'light', 'roulette', 'crash', 'fair', 'pitch', 'charge', 'center', 'ninja', 'spot', 'agent', 'state'], targets: ['angel'];heaven
903;black: ['lead', 'match', 'check'], tan: ['sound', 'comic', 'light', 'roulette', 'crash', 'fair', 'pitch', 'charge', 'center', 'ninja', 'spot', 'agent', 'state'], targets: ['sub'];sandwich
904;black: ['lead', 'match', 'check'], tan: ['sound', 'comic', 'light', 'roulette', 'crash', 'fair', 'pitch', 'charge', 'center', 'ninja', 'spot', 'agent', 'state'], targets: ['row'];boat
905;black: ['check', 'row', 'ninja'], tan: ['sound', 'round', 'lead', 'light', 'roulette', 'fair', 'novel', 'pitch', 'cast', 'lap', 'angel', 'agent', 'state'], targets: ['unicorn'];horn
906;black: ['check', 'row', 'ninja'], tan: ['sound', 'round', 'lead', 'light', 'roulette', 'fair', 'novel', 'pitch', 'cast', 'lap', 'angel', 'agent', 'state'], targets: ['comic'];funny
907;black: ['check', 'row', 'ninja'], tan: ['sound', 'round', 'lead', 'light', 'roulette', 'fair', 'novel', 'pitch', 'cast', 'lap', 'angel', 'agent', 'state'], targets: ['crash'];collision
908;black: ['check', 'row', 'ninja'], tan: ['sound', 'round', 'lead', 'light', 'roulette', 'fair', 'novel', 'pitch', 'cast', 'lap', 'angel', 'agent', 'state'], targets: ['center'];middle
909;black: ['check', 'row', 'ninja'], tan: ['sound', 'round', 'lead', 'light', 'roulette', 'fair', 'novel', 'pitch', 'cast', 'lap', 'angel', 'agent', 'state'], targets: ['match'];correspond
910;black: ['day', 'row', 'angel'], tan: ['degree', 'vacuum', 'cast', 'roulette', 'boom', 'capital', 'spy', 'strike', 'spot', 'pitch', 'spell', 'draft', 'point'], targets: ['mass'];heap
911;black: ['day', 'row', 'angel'], tan: ['degree', 'vacuum', 'cast', 'roulette', 'boom', 'capital', 'spy', 'strike', 'spot', 'pitch', 'spell', 'draft', 'point'], targets: ['march'];parade
912;black: ['day', 'row', 'angel'], tan: ['degree', 'vacuum', 'cast', 'roulette', 'boom', 'capital', 'spy', 'strike', 'spot', 'pitch', 'spell', 'draft', 'point'], targets: ['date'];time
913;black: ['day', 'row', 'angel'], tan: ['degree', 'vacuum', 'cast', 'roulette', 'boom', 'capital', 'spy', 'strike', 'spot', 'pitch', 'spell', 'draft', 'point'], targets: ['field'];land
914;black: ['day', 'row', 'angel'], tan: ['degree', 'vacuum', 'cast', 'roulette', 'boom', 'capital', 'spy', 'strike', 'spot', 'pitch', 'spell', 'draft', 'point'], targets: ['well'];healthy
915;black: ['day', 'row', 'angel'], tan: ['degree', 'vacuum', 'cast', 'roulette', 'boom', 'capital', 'spy', 'strike', 'spot', 'pitch', 'spell', 'draft', 'point'], targets: ['fair'];honest
916;black: ['day', 'row', 'angel'], tan: ['degree', 'vacuum', 'cast', 'roulette', 'boom', 'capital', 'spy', 'strike', 'spot', 'pitch', 'spell', 'draft', 'point'], targets: ['life'];living
917;black: ['march', 'day', 'draft'], tan: ['mass', 'vacuum', 'row', 'date', 'field', 'boom', 'capital', 'well', 'fair', 'spot', 'pitch', 'spell', 'point'], targets: ['degree'];tempertaure
918;black: ['march', 'day', 'draft'], tan: ['mass', 'vacuum', 'row', 'date', 'field', 'boom', 'capital', 'well', 'fair', 'spot', 'pitch', 'spell', 'point'], targets: ['match'];game
919;black: ['march', 'day', 'draft'], tan: ['mass', 'vacuum', 'row', 'date', 'field', 'boom', 'capital', 'well', 'fair', 'spot', 'pitch', 'spell', 'point'], targets: ['cast'];movie
920;black: ['march', 'day', 'draft'], tan: ['mass', 'vacuum', 'row', 'date', 'field', 'boom', 'capital', 'well', 'fair', 'spot', 'pitch', 'spell', 'point'], targets: ['roulette'];gambling
921;black: ['march', 'day', 'draft'], tan: ['mass', 'vacuum', 'row', 'date', 'field', 'boom', 'capital', 'well', 'fair', 'spot', 'pitch', 'spell', 'point'], targets: ['spy'];agent
922;black: ['march', 'day', 'draft'], tan: ['mass', 'vacuum', 'row', 'date', 'field', 'boom', 'capital', 'well', 'fair', 'spot', 'pitch', 'spell', 'point'], targets: ['change'];convert
923;black: ['march', 'day', 'draft'], tan: ['mass', 'vacuum', 'row', 'date', 'field', 'boom', 'capital', 'well', 'fair', 'spot', 'pitch', 'spell', 'point'], targets: ['strike'];hit
924;black: ['march', 'day', 'draft'], tan: ['mass', 'vacuum', 'row', 'date', 'field', 'boom', 'capital', 'well', 'fair', 'spot', 'pitch', 'spell', 'point'], targets: ['angel'];guardian
925;black: ['bond', 'field', 'revolution'], tan: ['pitch', 'mass', 'plot', 'alien', 'date', 'roulette', 'tag', 'strike', 'press', 'force', 'mine', 'compound', 'green'], targets: ['capital'];washington
926;black: ['bond', 'field', 'revolution'], tan: ['pitch', 'mass', 'plot', 'alien', 'date', 'roulette', 'tag', 'strike', 'force', 'mine', 'compound', 'green'], targets: ['disease'];sickness
927;black: ['bond', 'field', 'revolution'], tan: ['pitch', 'mass', 'plot', 'alien', 'date', 'roulette', 'tag', 'strike', 'force', 'mine', 'compound', 'green'], targets: ['draft'];nba
928;black: ['draft', 'revolution', 'strike'], tan: ['conductor', 'pitch', 'mass', 'bond', 'plot', 'figure', 'capital', 'disease', 'alien', 'boom', 'date', 'tag', 'press'], targets: ['green', 'field'];grass
929;black: ['draft', 'revolution', 'strike'], tan: ['conductor', 'pitch', 'mass', 'bond', 'plot', 'figure', 'capital', 'disease', 'alien', 'boom', 'date', 'tag', 'press'], targets: ['mine', 'force'];dynamite
930;black: ['draft', 'revolution', 'strike'], tan: ['conductor', 'pitch', 'mass', 'bond', 'plot', 'figure', 'capital', 'disease', 'alien', 'date', 'tag', 'press'], targets: ['roulette', 'trip'];vegas
931;black: ['draft', 'revolution', 'strike'], tan: ['conductor', 'pitch', 'mass', 'bond', 'plot', 'figure', 'capital', 'disease', 'alien', 'date', 'tag', 'press'], targets: ['change', 'force'];delta
932;black: ['code', 'fall', 'center'], tan: ['spy', 'part', 'lead', 'time', 'war', 'match', 'capital', 'superhero', 'play', 'cast', 'field', 'plot', 'slip'], targets: ['compound'];chemical
933;black: ['code', 'fall', 'center'], tan: ['spy', 'part', 'lead', 'time', 'war', 'match', 'capital', 'superhero', 'play', 'cast', 'field', 'plot', 'slip'], targets: ['date', 'club'];night
934;black: ['code', 'fall', 'center'], tan: ['spy', 'part', 'lead', 'war', 'match', 'capital', 'superhero', 'play', 'cast', 'field', 'plot', 'slip'], targets: ['beat', 'pass'];fail
935;black: ['lead', 'round', 'center'], tan: ['part', 'fighter', 'time', 'war', 'date', 'superhero', 'play', 'vacuum', 'fall', 'cast', 'compound', 'club', 'plot'], targets: ['spy', 'code'];secret
936;black: ['lead', 'round', 'center'], tan: ['part', 'fighter', 'time', 'war', 'date', 'superhero', 'play', 'vacuum', 'fall', 'cast', 'compound', 'club', 'plot'], targets: ['match', 'field', 'pass'];sport
937;black: ['well', 'pass', 'figure'], tan: ['racket', 'opera', 'mammoth', 'fair', 'bond', 'charge', 'check', 'cast', 'grace', 'drop', 'strike', 'undertaker', 'change'], targets: ['date'];calendar
938;black: ['well', 'pass', 'figure'], tan: ['racket', 'opera', 'mammoth', 'fair', 'bond', 'charge', 'check', 'cast', 'grace', 'drop', 'strike', 'undertaker', 'change'], targets: ['mount'];trees
939;black: ['well', 'pass', 'figure'], tan: ['racket', 'opera', 'mammoth', 'fair', 'bond', 'charge', 'check', 'cast', 'grace', 'drop', 'strike', 'undertaker', 'change'], targets: ['capital'];usa
940;black: ['well', 'pass', 'figure'], tan: ['racket', 'opera', 'mammoth', 'fair', 'bond', 'charge', 'check', 'cast', 'grace', 'drop', 'strike', 'undertaker', 'change'], targets: ['contract'];building
941;black: ['well', 'pass', 'figure'], tan: ['racket', 'opera', 'mammoth', 'fair', 'bond', 'charge', 'check', 'cast', 'grace', 'drop', 'strike', 'undertaker', 'change'], targets: ['ninja'];motorcycle
942;black: ['capital', 'figure', 'change'], tan: ['spot', 'racket', 'ninja', 'opera', 'mammoth', 'contract', 'bond', 'charge', 'pass', 'cast', 'date', 'strike', 'luck'], targets: ['code'];progam
943;black: ['capital', 'figure', 'change'], tan: ['spot', 'racket', 'ninja', 'opera', 'mammoth', 'contract', 'bond', 'charge', 'pass', 'cast', 'date', 'strike', 'luck'], targets: ['well'];water
944;black: ['capital', 'figure', 'change'], tan: ['spot', 'racket', 'ninja', 'opera', 'mammoth', 'contract', 'bond', 'charge', 'pass', 'cast', 'date', 'strike', 'luck'], targets: ['grace'];god
945;black: ['capital', 'figure', 'change'], tan: ['spot', 'racket', 'ninja', 'opera', 'mammoth', 'contract', 'bond', 'charge', 'pass', 'cast', 'date', 'strike', 'luck'], targets: ['undertaker'];human
946;black: ['capital', 'figure', 'change'], tan: ['spot', 'racket', 'ninja', 'opera', 'mammoth', 'contract', 'bond', 'charge', 'pass', 'cast', 'date', 'strike', 'luck'], targets: ['drop'];polio
947;black: ['capital', 'figure', 'change'], tan: ['spot', 'racket', 'ninja', 'opera', 'mammoth', 'contract', 'bond', 'charge', 'pass', 'cast', 'date', 'strike', 'luck'], targets: ['check'];police
948;black: ['wind', 'life', 'trip'], tan: ['war', 'force', 'sub', 'degree', 'embassy', 'ghost', 'part', 'plot', 'witch', 'contract', 'ray', 'opera', 'row'], targets: ['field'];baseball
949;black: ['wind', 'life', 'trip'], tan: ['war', 'force', 'sub', 'degree', 'embassy', 'ghost', 'part', 'plot', 'witch', 'contract', 'ray', 'opera', 'row'], targets: ['charge'];battery
950;black: ['wind', 'life', 'trip'], tan: ['war', 'force', 'sub', 'degree', 'embassy', 'ghost', 'part', 'plot', 'witch', 'contract', 'ray', 'opera', 'row'], targets: ['capital'];letter
951;black: ['wind', 'life', 'trip'], tan: ['war', 'force', 'sub', 'degree', 'embassy', 'ghost', 'part', 'plot', 'witch', 'contract', 'ray', 'opera', 'row'], targets: ['mass'];priest
952;black: ['wind', 'life', 'trip'], tan: ['war', 'force', 'sub', 'degree', 'embassy', 'ghost', 'part', 'plot', 'witch', 'contract', 'ray', 'opera', 'row'], targets: ['comic'];funny
953;black: ['comic', 'ray', 'trip'], tan: ['force', 'sub', 'point', 'degree', 'embassy', 'mass', 'charge', 'plot', 'life', 'capital', 'contract', 'field', 'opera'], targets: ['ghost', 'witch'];halloween
954;black: ['comic', 'ray', 'trip'], tan: ['force', 'sub', 'point', 'degree', 'embassy', 'mass', 'charge', 'plot', 'life', 'capital', 'contract', 'field', 'opera'], targets: ['center', 'row'];middle
955;black: ['comic', 'ray', 'trip'], tan: ['force', 'sub', 'point', 'degree', 'embassy', 'mass', 'charge', 'plot', 'life', 'capital', 'contract', 'field', 'opera'], targets: ['wind', 'light'];elements
956;black: ['comic', 'ray', 'trip'], tan: ['force', 'sub', 'point', 'degree', 'embassy', 'charge', 'plot', 'life', 'capital', 'contract', 'field', 'opera'], targets: ['wind', 'light'];element
957;black: ['comic', 'ray', 'trip'], tan: ['sub', 'point', 'degree', 'embassy', 'charge', 'plot', 'life', 'capital', 'contract', 'field', 'opera'], targets: ['wind', 'light'];element
958;black: ['crash', 'day', 'light'], tan: ['witch', 'lap', 'code', 'pass', 'opera', 'compound', 'mine', 'vacuum', 'field', 'sub', 'cycle', 'bond', 'ghost'], targets: ['spell'];mistake
959;black: ['crash', 'day', 'light'], tan: ['witch', 'lap', 'code', 'pass', 'opera', 'compound', 'mine', 'vacuum', 'field', 'sub', 'cycle', 'bond', 'ghost'], targets: ['part'];body
960;black: ['crash', 'day', 'light'], tan: ['witch', 'lap', 'code', 'pass', 'opera', 'compound', 'mine', 'vacuum', 'field', 'sub', 'cycle', 'bond', 'ghost'], targets: ['fair'];good
961;black: ['crash', 'day', 'light'], tan: ['witch', 'lap', 'code', 'pass', 'opera', 'compound', 'mine', 'vacuum', 'field', 'sub', 'cycle', 'bond', 'ghost'], targets: ['well'];all
962;black: ['crash', 'day', 'light'], tan: ['witch', 'lap', 'code', 'pass', 'opera', 'compound', 'mine', 'vacuum', 'field', 'sub', 'cycle', 'bond', 'ghost'], targets: ['space'];high
963;black: ['crash', 'vacuum', 'space'], tan: ['lap', 'code', 'pass', 'part', 'opera', 'day', 'compound', 'leprechaun', 'scientist', 'well', 'fair', 'bond', 'ghost'], targets: ['witch'];female
964;black: ['crash', 'vacuum', 'space'], tan: ['lap', 'code', 'pass', 'part', 'opera', 'day', 'compound', 'leprechaun', 'scientist', 'well', 'fair', 'bond', 'ghost'], targets: ['wind'];energy
965;black: ['crash', 'vacuum', 'space'], tan: ['lap', 'code', 'pass', 'part', 'opera', 'day', 'compound', 'leprechaun', 'scientist', 'well', 'fair', 'bond', 'ghost'], targets: ['mine'];love
966;black: ['crash', 'vacuum', 'space'], tan: ['lap', 'code', 'pass', 'part', 'opera', 'day', 'compound', 'leprechaun', 'scientist', 'well', 'fair', 'bond', 'ghost'], targets: ['field'];work
967;black: ['crash', 'vacuum', 'space'], tan: ['lap', 'code', 'pass', 'part', 'opera', 'day', 'compound', 'leprechaun', 'scientist', 'well', 'fair', 'bond', 'ghost'], targets: ['superhero'];actor
968;black: ['crash', 'vacuum', 'space'], tan: ['lap', 'code', 'pass', 'part', 'opera', 'day', 'compound', 'leprechaun', 'scientist', 'well', 'fair', 'bond', 'ghost'], targets: ['sub'];book
969;black: ['ninja', 'wake', 'check'], tan: ['life', 'ray', 'air', 'angel', 'spring', 'witch', 'round', 'fair', 'club', 'cast', 'scientist', 'conductor', 'date'], targets: ['center'];middle
970;black: ['ninja', 'wake', 'check'], tan: ['life', 'ray', 'air', 'angel', 'spring', 'witch', 'round', 'fair', 'club', 'cast', 'scientist', 'conductor', 'date'], targets: ['millionaire'];money
971;black: ['ninja', 'wake', 'check'], tan: ['life', 'ray', 'air', 'angel', 'spring', 'witch', 'round', 'fair', 'club', 'cast', 'scientist', 'conductor', 'date'], targets: ['trip', 'lap'];distance
972;black: ['ninja', 'wake', 'check'], tan: ['life', 'ray', 'air', 'angel', 'spring', 'witch', 'round', 'fair', 'club', 'cast', 'scientist', 'conductor', 'date'], targets: ['soul'];human
973;black: ['ninja', 'wake', 'check'], tan: ['life', 'ray', 'air', 'angel', 'spring', 'witch', 'round', 'fair', 'club', 'cast', 'scientist', 'conductor', 'date'], targets: ['row'];table
974;black: ['ninja', 'round', 'row'], tan: ['soul', 'life', 'ray', 'trip', 'wake', 'center', 'lap', 'millionaire', 'witch', 'fair', 'club', 'conductor', 'date'], targets: ['spy', 'fighter', 'scientist'];profession
975;black: ['ninja', 'round', 'row'], tan: ['soul', 'life', 'ray', 'trip', 'wake', 'center', 'lap', 'millionaire', 'witch', 'fair', 'club', 'conductor', 'date'], targets: ['air'];breathe
