;base_text;output
812;remaining: ['angel', 'link', 'slip', 'space', 'ghost', 'opera', 'tag', 'charge', 'mass', 'novel', 'pass', 'switch', 'scientist', 'vacuum', 'ninja', 'point', 'unicorn'], hint: throw;pass
813;remaining: ['slip', 'charge', 'novel', 'march', 'scientist', 'vacuum', 'poison', 'ninja', 'boom', 'millionaire', 'unicorn', 'angel', 'link', 'draft', 'space', 'contract', 'ghost', 'opera', 'row', 'mass', 'capital', 'pass', 'switch', 'point', 'tag'], hint: book;novel
814;remaining: ['slip', 'charge', 'march', 'scientist', 'vacuum', 'poison', 'ninja', 'boom', 'millionaire', 'unicorn', 'angel', 'link', 'draft', 'space', 'contract', 'ghost', 'opera', 'row', 'mass', 'capital', 'pass', 'switch', 'point', 'tag'], hint: priest;mass
815;remaining: ['slip', 'charge', 'march', 'scientist', 'vacuum', 'poison', 'ninja', 'boom', 'millionaire', 'unicorn', 'angel', 'link', 'draft', 'space', 'contract', 'ghost', 'opera', 'row', 'capital', 'pass', 'switch', 'point', 'tag'], hint: battery;charge
816;remaining: ['slip', 'march', 'scientist', 'vacuum', 'poison', 'ninja', 'boom', 'millionaire', 'unicorn', 'angel', 'link', 'draft', 'space', 'contract', 'ghost', 'opera', 'row', 'capital', 'pass', 'switch', 'point', 'tag'], hint: explosions;scientist
817;remaining: ['slip', 'march', 'vacuum', 'poison', 'ninja', 'boom', 'millionaire', 'unicorn', 'angel', 'link', 'draft', 'space', 'contract', 'ghost', 'opera', 'row', 'capital', 'pass', 'switch', 'point', 'tag'], hint: poltergeist;ghost
818;remaining: ['slip', 'march', 'vacuum', 'poison', 'ninja', 'boom', 'millionaire', 'unicorn', 'angel', 'link', 'draft', 'space', 'contract', 'opera', 'row', 'capital', 'pass', 'switch', 'point', 'tag'], hint: mythical;unicorn
819;remaining: ['poison', 'millionaire', 'angel', 'link', 'draft', 'space', 'opera', 'point', 'slip', 'march', 'vacuum', 'ninja', 'boom', 'contract', 'row', 'capital', 'pass', 'switch', 'tag'], hint: toggle;switch
820;remaining: ['angel', 'link', 'draft', 'slip', 'space', 'contract', 'row', 'opera', 'tag', 'boom', 'capital', 'pass', 'march', 'vacuum', 'ninja', 'poison', 'point', 'millionaire'], hint: sonic;boom
821;remaining: ['angel', 'link', 'draft', 'slip', 'space', 'contract', 'row', 'opera', 'tag', 'capital', 'pass', 'march', 'vacuum', 'ninja', 'poison', 'point', 'millionaire'], hint: shinobi;ninja
822;remaining: ['force', 'trip', 'crash', 'death', 'wind', 'novel', 'figure', 'press', 'date', 'time', 'plot', 'angel', 'space', 'life', 'ghost', 'cold', 'disease', 'lap', 'play', 'revolution', 'leprechaun', 'cover', 'superhero', 'day', 'compound'], hint: imaginary;leprechaun
823;remaining: ['force', 'trip', 'crash', 'death', 'wind', 'novel', 'figure', 'press', 'date', 'time', 'plot', 'angel', 'space', 'life', 'ghost', 'cold', 'disease', 'lap', 'play', 'revolution', 'cover', 'superhero', 'day', 'compound'], hint: cemetery;ghost
824;remaining: ['force', 'trip', 'crash', 'death', 'wind', 'novel', 'figure', 'press', 'date', 'time', 'plot', 'angel', 'space', 'life', 'cold', 'disease', 'lap', 'play', 'revolution', 'cover', 'superhero', 'day', 'compound'], hint: shiver;cold
825;remaining: ['force', 'trip', 'crash', 'death', 'wind', 'novel', 'figure', 'press', 'date', 'time', 'plot', 'angel', 'space', 'life', 'disease', 'lap', 'play', 'revolution', 'cover', 'superhero', 'day', 'compound'], hint: blow;wind
826;remaining: ['force', 'trip', 'crash', 'death', 'novel', 'figure', 'press', 'date', 'time', 'plot', 'angel', 'space', 'life', 'disease', 'lap', 'play', 'revolution', 'cover', 'superhero', 'day', 'compound'], hint: stage;novel
827;remaining: ['force', 'trip', 'crash', 'death', 'figure', 'press', 'date', 'time', 'plot', 'angel', 'space', 'life', 'disease', 'lap', 'play', 'revolution', 'cover', 'superhero', 'day', 'compound'], hint: game;plot
828;remaining: ['trip', 'time', 'angel', 'space', 'disease', 'lap', 'revolution', 'compound', 'force', 'crash', 'death', 'press', 'figure', 'date', 'life', 'play', 'cover', 'day', 'superhero'], hint: push;press
829;remaining: ['force', 'trip', 'angel', 'crash', 'death', 'space', 'life', 'disease', 'lap', 'play', 'revolution', 'day', 'cover', 'superhero', 'figure', 'date', 'compound', 'time'], hint: button;compound
830;remaining: ['force', 'trip', 'angel', 'crash', 'death', 'space', 'life', 'disease', 'lap', 'play', 'revolution', 'day', 'cover', 'figure', 'date', 'superhero', 'time'], hint: jedi;force
831;remaining: ['trip', 'angel', 'crash', 'death', 'space', 'life', 'disease', 'lap', 'play', 'revolution', 'day', 'cover', 'figure', 'date', 'superhero', 'time'], hint: sport;play
832;remaining: ['force', 'trip', 'crash', 'death', 'wind', 'novel', 'figure', 'press', 'date', 'time', 'plot', 'angel', 'space', 'life', 'ghost', 'cold', 'disease', 'lap', 'play', 'revolution', 'leprechaun', 'cover', 'superhero', 'day', 'compound'], hint: nasa;space
833;remaining: ['force', 'trip', 'crash', 'death', 'wind', 'novel', 'figure', 'press', 'date', 'time', 'plot', 'angel', 'life', 'ghost', 'cold', 'disease', 'lap', 'play', 'revolution', 'leprechaun', 'cover', 'superhero', 'day', 'compound'], hint: sickness;disease
834;remaining: ['force', 'trip', 'crash', 'death', 'wind', 'novel', 'figure', 'press', 'date', 'time', 'plot', 'angel', 'life', 'ghost', 'cold', 'lap', 'play', 'revolution', 'leprechaun', 'cover', 'superhero', 'day', 'compound'], hint: sun;day
835;remaining: ['force', 'trip', 'crash', 'death', 'wind', 'novel', 'figure', 'press', 'date', 'time', 'plot', 'angel', 'life', 'ghost', 'cold', 'lap', 'play', 'revolution', 'leprechaun', 'cover', 'superhero', 'compound'], hint: travel;trip
836;remaining: ['force', 'crash', 'death', 'wind', 'novel', 'figure', 'press', 'date', 'time', 'plot', 'angel', 'life', 'ghost', 'cold', 'lap', 'play', 'revolution', 'leprechaun', 'cover', 'superhero', 'compound'], hint: impact;crash
837;remaining: ['force', 'death', 'wind', 'novel', 'figure', 'press', 'date', 'time', 'plot', 'angel', 'life', 'ghost', 'cold', 'lap', 'play', 'revolution', 'leprechaun', 'cover', 'superhero', 'compound'], hint: watch;time
838;remaining: ['plot', 'angel', 'ghost', 'lap', 'revolution', 'compound', 'force', 'death', 'wind', 'novel', 'press', 'figure', 'date', 'life', 'cold', 'play', 'leprechaun', 'cover', 'superhero'], hint: protect;superhero
839;remaining: ['plot', 'force', 'angel', 'death', 'life', 'cold', 'ghost', 'wind', 'press', 'lap', 'play', 'novel', 'revolution', 'leprechaun', 'cover', 'figure', 'date', 'compound'], hint: dying;death
840;remaining: ['plot', 'force', 'angel', 'life', 'cold', 'ghost', 'wind', 'press', 'lap', 'play', 'novel', 'revolution', 'leprechaun', 'cover', 'figure', 'date', 'compound'], hint: die;life
841;remaining: ['plot', 'force', 'angel', 'cold', 'ghost', 'wind', 'press', 'lap', 'play', 'novel', 'revolution', 'leprechaun', 'cover', 'figure', 'date', 'compound'], hint: conceal;cover
842;remaining: ['trip', 'spot', 'slip', 'code', 'conductor', 'beat', 'king', 'air', 'bond', 'light', 'agent', 'poison', 'date', 'mammoth', 'time', 'mine', 'angel', 'space', 'contract', 'life', 'row', 'lap', 'revolution', 'fall', 'change'], hint: tumble;fall, trip, slip
843;remaining: ['spot', 'code', 'conductor', 'beat', 'king', 'air', 'bond', 'light', 'agent', 'poison', 'date', 'mammoth', 'time', 'mine', 'angel', 'space', 'contract', 'life', 'row', 'lap', 'revolution', 'change'], hint: toxic;poison
844;remaining: ['spot', 'code', 'conductor', 'beat', 'king', 'air', 'bond', 'light', 'agent', 'date', 'mammoth', 'time', 'mine', 'angel', 'space', 'contract', 'life', 'row', 'lap', 'revolution', 'change'], hint: deadline;date
845;remaining: ['spot', 'code', 'conductor', 'beat', 'king', 'air', 'bond', 'light', 'agent', 'mammoth', 'time', 'mine', 'angel', 'space', 'contract', 'life', 'row', 'lap', 'revolution', 'change'], hint: illumination;light, angel
846;remaining: ['trip', 'spot', 'slip', 'code', 'conductor', 'beat', 'king', 'air', 'bond', 'light', 'agent', 'poison', 'date', 'mammoth', 'time', 'mine', 'angel', 'space', 'contract', 'life', 'row', 'lap', 'revolution', 'fall', 'change'], hint: metaphysical;life
847;remaining: ['trip', 'spot', 'slip', 'code', 'conductor', 'beat', 'king', 'air', 'bond', 'light', 'agent', 'poison', 'date', 'mammoth', 'time', 'mine', 'angel', 'space', 'contract', 'row', 'lap', 'revolution', 'fall', 'change'], hint: extinct;mammoth
848;remaining: ['trip', 'spot', 'slip', 'code', 'conductor', 'beat', 'king', 'air', 'bond', 'light', 'agent', 'poison', 'date', 'time', 'mine', 'angel', 'space', 'contract', 'row', 'lap', 'revolution', 'fall', 'change'], hint: watch;time
849;remaining: ['trip', 'crash', 'war', 'spot', 'wind', 'match', 'charge', 'conductor', 'march', 'beat', 'light', 'vacuum', 'ninja', 'boom', 'check', 'mine', 'well', 'degree', 'stock', 'contract', 'ghost', 'switch', 'cover', 'change', 'cycle'], hint: soldiers;war
850;remaining: ['trip', 'crash', 'spot', 'wind', 'match', 'charge', 'conductor', 'march', 'beat', 'light', 'vacuum', 'ninja', 'boom', 'check', 'mine', 'well', 'degree', 'stock', 'contract', 'ghost', 'switch', 'cover', 'change', 'cycle'], hint: commodities;stock
851;remaining: ['trip', 'crash', 'spot', 'wind', 'match', 'charge', 'conductor', 'march', 'beat', 'light', 'vacuum', 'ninja', 'boom', 'check', 'mine', 'well', 'degree', 'contract', 'ghost', 'switch', 'cover', 'change', 'cycle'], hint: grade;degree
852;remaining: ['trip', 'crash', 'spot', 'wind', 'match', 'charge', 'conductor', 'march', 'beat', 'light', 'vacuum', 'ninja', 'boom', 'check', 'mine', 'well', 'contract', 'ghost', 'switch', 'cover', 'change', 'cycle'], hint: roaring;boom
853;remaining: ['trip', 'crash', 'spot', 'wind', 'match', 'charge', 'conductor', 'march', 'beat', 'light', 'vacuum', 'ninja', 'check', 'mine', 'well', 'contract', 'ghost', 'switch', 'cover', 'change', 'cycle'], hint: brightness;light
854;remaining: ['trip', 'crash', 'spot', 'wind', 'match', 'charge', 'conductor', 'march', 'beat', 'vacuum', 'ninja', 'check', 'mine', 'well', 'contract', 'ghost', 'switch', 'cover', 'change', 'cycle'], hint: swap;switch
855;remaining: ['trip', 'match', 'conductor', 'check', 'well', 'ghost', 'cycle', 'crash', 'spot', 'wind', 'charge', 'march', 'beat', 'vacuum', 'ninja', 'mine', 'contract', 'cover', 'change'], hint: fee;charge, change
856;remaining: ['trip', 'crash', 'war', 'spot', 'wind', 'match', 'charge', 'conductor', 'march', 'beat', 'light', 'vacuum', 'ninja', 'boom', 'check', 'mine', 'well', 'degree', 'stock', 'contract', 'ghost', 'switch', 'cover', 'change', 'cycle'], hint: month;march
857;remaining: ['trip', 'crash', 'war', 'spot', 'wind', 'match', 'charge', 'conductor', 'beat', 'light', 'vacuum', 'ninja', 'boom', 'check', 'mine', 'well', 'degree', 'stock', 'contract', 'ghost', 'switch', 'cover', 'change', 'cycle'], hint: orchestra;conductor
858;remaining: ['trip', 'crash', 'war', 'spot', 'wind', 'match', 'charge', 'beat', 'light', 'vacuum', 'ninja', 'boom', 'check', 'mine', 'well', 'degree', 'stock', 'contract', 'ghost', 'switch', 'cover', 'change', 'cycle'], hint: suction;vacuum
859;remaining: ['trip', 'crash', 'war', 'spot', 'wind', 'match', 'charge', 'beat', 'light', 'ninja', 'boom', 'check', 'mine', 'well', 'degree', 'stock', 'contract', 'ghost', 'switch', 'cover', 'change', 'cycle'], hint: mark;spot
860;remaining: ['trip', 'crash', 'war', 'wind', 'match', 'charge', 'beat', 'light', 'ninja', 'boom', 'check', 'mine', 'well', 'degree', 'stock', 'contract', 'ghost', 'switch', 'cover', 'change', 'cycle'], hint: pump;cycle
861;remaining: ['trip', 'crash', 'war', 'wind', 'match', 'charge', 'beat', 'light', 'ninja', 'boom', 'check', 'mine', 'well', 'degree', 'stock', 'contract', 'ghost', 'switch', 'cover', 'change'], hint: water;well
862;remaining: ['trip', 'war', 'match', 'check', 'degree', 'ghost', 'crash', 'wind', 'charge', 'beat', 'light', 'ninja', 'boom', 'mine', 'stock', 'contract', 'switch', 'cover', 'change'], hint: tornado;wind
863;remaining: ['trip', 'crash', 'degree', 'war', 'stock', 'contract', 'ghost', 'match', 'charge', 'switch', 'mine', 'cover', 'beat', 'change', 'light', 'ninja', 'boom', 'check'], hint: chess;cover
864;remaining: ['crash', 'spot', 'cast', 'match', 'comic', 'march', 'scientist', 'state', 'date', 'alien', 'mammoth', 'angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'row', 'undertaker', 'play', 'grace', 'switch', 'change', 'wake'], hint: wresting;match, undertaker
865;remaining: ['crash', 'spot', 'cast', 'comic', 'march', 'scientist', 'state', 'date', 'alien', 'mammoth', 'angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'row', 'play', 'grace', 'switch', 'change', 'wake'], hint: prehistoric;mammoth
866;remaining: ['crash', 'spot', 'cast', 'comic', 'march', 'scientist', 'state', 'date', 'alien', 'angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'row', 'play', 'grace', 'switch', 'change', 'wake'], hint: shoot;cast
867;remaining: ['crash', 'spot', 'comic', 'march', 'scientist', 'state', 'date', 'alien', 'angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'row', 'play', 'grace', 'switch', 'change', 'wake'], hint: fear;alien
868;remaining: ['crash', 'spot', 'comic', 'march', 'scientist', 'state', 'date', 'angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'row', 'play', 'grace', 'switch', 'change', 'wake'], hint: hit;switch
869;remaining: ['state', 'angel', 'degree', 'roulette', 'ghost', 'centaur', 'wake', 'crash', 'spot', 'comic', 'march', 'scientist', 'date', 'stock', 'cold', 'row', 'play', 'grace', 'change'], hint: game;play, roulette
870;remaining: ['angel', 'degree', 'crash', 'spot', 'stock', 'cold', 'ghost', 'centaur', 'row', 'comic', 'date', 'grace', 'march', 'scientist', 'change', 'state', 'wake'], hint: mythical;centaur, angel
871;remaining: ['crash', 'degree', 'stock', 'spot', 'cold', 'ghost', 'row', 'comic', 'date', 'grace', 'march', 'scientist', 'change', 'state', 'wake'], hint: dead;wake
872;remaining: ['crash', 'degree', 'stock', 'spot', 'cold', 'ghost', 'row', 'comic', 'grace', 'march', 'scientist', 'change', 'state', 'date'], hint: fear;ghost
873;remaining: ['crash', 'spot', 'cast', 'match', 'comic', 'march', 'scientist', 'state', 'date', 'alien', 'mammoth', 'angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'row', 'undertaker', 'play', 'grace', 'switch', 'change', 'wake'], hint: month;march
874;remaining: ['crash', 'spot', 'cast', 'match', 'comic', 'scientist', 'state', 'date', 'alien', 'mammoth', 'angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'row', 'undertaker', 'play', 'grace', 'switch', 'change', 'wake'], hint: market;crash
875;remaining: ['spot', 'cast', 'match', 'comic', 'scientist', 'state', 'date', 'alien', 'mammoth', 'angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'row', 'undertaker', 'play', 'grace', 'switch', 'change', 'wake'], hint: province;state
876;remaining: ['spot', 'cast', 'match', 'comic', 'scientist', 'date', 'alien', 'mammoth', 'angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'row', 'undertaker', 'play', 'grace', 'switch', 'change', 'wake'], hint: funny;comic
877;remaining: ['spot', 'cast', 'match', 'scientist', 'date', 'alien', 'mammoth', 'angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'row', 'undertaker', 'play', 'grace', 'switch', 'change', 'wake'], hint: romantic;date
878;remaining: ['spot', 'cast', 'match', 'scientist', 'alien', 'mammoth', 'angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'row', 'undertaker', 'play', 'grace', 'switch', 'change', 'wake'], hint: notice;cast
879;remaining: ['match', 'angel', 'degree', 'roulette', 'ghost', 'centaur', 'wake', 'spot', 'scientist', 'mammoth', 'alien', 'stock', 'cold', 'row', 'undertaker', 'play', 'grace', 'switch', 'change'], hint: dot;spot
880;remaining: ['angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'match', 'row', 'mammoth', 'undertaker', 'play', 'grace', 'switch', 'scientist', 'change', 'wake', 'alien'], hint: line;row
881;remaining: ['angel', 'degree', 'stock', 'roulette', 'cold', 'ghost', 'centaur', 'match', 'undertaker', 'mammoth', 'play', 'grace', 'switch', 'scientist', 'change', 'wake', 'alien'], hint: goods;cold
882;remaining: ['lead', 'center', 'comic', 'sound', 'march', 'beat', 'air', 'light', 'soul', 'racket', 'state', 'figure', 'alien', 'plot', 'club', 'link', 'stock', 'pitch', 'round', 'opera', 'row', 'mass', 'spring', 'grace', 'point'], hint: game;point, round
883;remaining: ['lead', 'center', 'comic', 'sound', 'march', 'beat', 'air', 'light', 'soul', 'racket', 'state', 'figure', 'alien', 'plot', 'club', 'link', 'stock', 'pitch', 'opera', 'row', 'mass', 'spring', 'grace'], hint: story;comic, plot
884;remaining: ['lead', 'center', 'sound', 'march', 'beat', 'air', 'light', 'soul', 'racket', 'state', 'figure', 'alien', 'club', 'link', 'stock', 'pitch', 'opera', 'row', 'mass', 'spring', 'grace'], hint: crash;stock
885;remaining: ['lead', 'center', 'sound', 'march', 'beat', 'air', 'light', 'soul', 'racket', 'state', 'figure', 'alien', 'club', 'link', 'pitch', 'opera', 'row', 'mass', 'spring', 'grace'], hint: human;soul
886;remaining: ['lead', 'center', 'comic', 'sound', 'march', 'beat', 'air', 'light', 'soul', 'racket', 'state', 'figure', 'alien', 'plot', 'club', 'link', 'stock', 'pitch', 'round', 'opera', 'row', 'mass', 'spring', 'grace', 'point'], hint: financial;figure, lead, pitch
887;remaining: ['center', 'comic', 'sound', 'march', 'beat', 'air', 'light', 'soul', 'racket', 'state', 'alien', 'plot', 'club', 'link', 'stock', 'round', 'opera', 'row', 'mass', 'spring', 'grace', 'point'], hint: noise;racket, sound
888;remaining: ['center', 'comic', 'march', 'beat', 'air', 'light', 'soul', 'state', 'alien', 'plot', 'club', 'link', 'stock', 'round', 'opera', 'row', 'mass', 'spring', 'grace', 'point'], hint: calendar;march, row
889;remaining: ['plot', 'club', 'link', 'stock', 'center', 'round', 'opera', 'mass', 'spring', 'comic', 'grace', 'beat', 'air', 'light', 'soul', 'state', 'point', 'alien'], hint: country;state
890;remaining: ['plot', 'club', 'link', 'stock', 'center', 'round', 'opera', 'mass', 'spring', 'comic', 'grace', 'beat', 'air', 'light', 'soul', 'point', 'alien'], hint: connection;link
